Date,Original Headline,Keywords,Keyword-Constrained Headline,Generated Headline,Academic-style Headline,Generated Summary
20180228,Crude Oil Prices Settle Lower After Massive Build In Gasoline Supplies,"crude oil, gasoline stockpiles, US output, oil prices, OPEC","US Oil Prices Drop Amid Rising Crude and Gasoline Stockpiles, Higher Domestic Output",US Oil Prices Fall as Stockpiles Surge and Output Threatens OPEC Efforts,Analysis of Recent Fluctuations in Crude Oil Prices Due to Increased Stockpiles and Production,US crude oil prices drop due to rising stockpiles and increased domestic production
20180228,Crude Oil Prices Slip Lower on Downbeat Supply Data,"oil, U.S. stockpiles, crude prices, OPEC, global output",Crude Prices Slide as Rising U.S. Stockpiles Undermine Global Output Efforts,Oil Prices Slip Amid Rising U.S. Stockpiles and Output Concerns,Analysis: Impact of Increased U.S. Crude Stockpiles on Global Oil Markets,"Crude prices dip as U.S. stockpiles rise, dampening hopes of output cuts"
20180228,Gold Prices Fall As Dollar Strengthens Ahead of Powell’s Second Appearance,"Gold, Dollar, Interest Rates, Federal Reserve, Stock Markets","Gold Dips as Strong Dollar, Rate Hike Concerns Weigh on Market",Gold Prices Slip Amidst Strong Dollar and Interest Rate Speculations,Analysis of Gold Price Decline in Relation to Federal Reserve Rate Guidance,"Gold prices dipped due to a strong dollar and worries about rising interest rates, following comments from Federal Reserve Chairman Jerome Powell."
20180228,Gold Prices Hold Near 2-1/2 Week Lows on Stronger Dollar,"gold, U.S. dollar, interest rates, Federal Reserve, economic growth",Gold Prices Hold Steady Amid Stable Dollar and Federal Reserve Rate Hike Expectations,Gold Prices Near Two-Week Low as Dollar Gains on Fed Rate Hike Prospects,Analysis of Comex Gold Futures Stability Amid Federal Reserve Rate Hike Projections,Gold prices held steady near a two-and-a-half week low as the dollar remained stable amid Fed rate hike expectations despite weak U.S. economic growth data.
20180228,Gold Prices Mildly Recover as Markets Digest Powell Remarks,"Gold, Federal Reserve, interest rates, U.S. dollar, China",Gold Recovers as Federal Reserve Comments and China's Demand Influence Market,Gold prices stabilize amidst Federal Reserve's interest rate hike plans,Gold price fluctuations in response to Federal Reserve policy and Chinese import data,Gold prices stabilize as markets react to Fed Chair Powell's interest rate comments and increased Chinese imports.
20180228,Gold Prices To Snap 2-Month Winning Streak as Traders Up Bets On Rate Hikes,"gold prices, rate hikes, inflationary environment, investor sentiment, U.S. bond yields",Gold prices set for monthly loss amid stronger rate hike expectations,Rate hike expectations weigh on gold prices as sentiment shifts,Economic indicators suggest more aggressive Fed rate hikes impacting gold stability,Gold struggles and U.S. bond yields drop as investors weigh Fed's interest rate stance
20180228,Natural Gas Futures Inch Higher As Focus Shifts To Storage Data,"natural gas, futures, storage, demand, U.S. ",Natural Gas Futures Inch Higher Amid Anticipation of Storage Data,Natural Gas Prices Edge Up Despite Seasonal Demand Decline,Analysis of Short-term Vulnerability in U.S. Natural Gas Futures,Natural gas futures edge up ahead of storage data amid seasonal demand fluctuation
20180228,Oil Prices Extend Losses After U.S. Crude Stocks Rise More Than Forecast,"crude prices, inventory data, U.S. oil production, gasoline stockpiles, EIA report",U.S. Crude Prices Fall as Inventory Data Reports Rising Stockpiles,U.S. Crude Prices Hit Session Lows Amid Rising Stockpiles Concerns,Analysis of U.S. Crude Price Decline Following Inventory Data,"Crude prices decline as U.S. oil and gasoline stockpiles rise, hitting lowest levels of the session."
20180228,"Oil Prices Flat In Asia Morning, Capped By Growing U.S. Production","Oil prices, U.S. crude build-up, OPEC, U.S. oil production, Brent crude",U.S. Crude Build-Up and Rising Production Stall OPEC's Efforts to Boost Oil Prices,Marginal Movements in Oil Prices Amid U.S. Supply Surge and Rising Inventories,A Comprehensive Analysis of the Impact of U.S. Production Increases on Global Oil Prices,Asian oil prices flat as U.S. crude inventories spike and production rises
20180228,Oil to edge higher in 2018 as OPEC cuts help offset U.S. supply growth: Reuters poll,"Oil prices, U.S. shale, OPEC compliance, global demand, production curbs",Oil Prices to Rise in 2018 Amid U.S. Shale Boom and OPEC Compliance,OPEC Supply Restraint and U.S. Shale Growth to Dictate Oil Prices in 2018,Impacts of U.S. Shale Production and OPEC Output Restraint on 2018 Oil Prices,Oil prices to rise this year driven by U.S. shale production and OPEC's supply restraint
20180228,U.S. Interior panel recommends cutting offshore oil and gas royalties,"royalty rates, offshore drilling, Secretary Ryan Zinke, federal land, energy companies",US Interior Department Proposes Lower Offshore Drilling Royalties to Boost Production,Interior Department Panel Recommends Lower Royalties for Offshore Drilling,Federal Royalty Rate Reduction and Policy Updates for Offshore Drilling Announced,Department of Interior committee recommends lowering offshore drilling royalty rates to 12.5% and increasing available leasing acreage to spur production.
20180228,Venezuela presidential hopeful wants Wall Street economist on team,"presidential candidate, dollarization, hyper-inflation, Francisco Rodriguez, Nicolas Maduro",Venezuelan Candidate Falcon Enlists Economist Rodriguez and Supports Dollarization to Combat Hyper-Inflation,"Falcon Taps Economist Rodriguez, Advocates Dollarization to Tackle Venezuela's Economic Woes",Implications of Dollarization for Venezuela's Hyper-Inflation under Henri Falcon's Potential Presidency,Henri Falcon seeks to address Venezuela's hyper-inflation by enlisting economist Francisco Rodriguez and considering dollarization.
20180228,White House expects 'frank exchange' on trade with Chinese official: source,"trade, tariffs, deficit, China, meeting",Trump Aides Push Tough Trade Talks as US-China Trade Deficit Soars,Trump Aides Seek Firm Stand on Rising China Trade Deficit,US-China Trade Relations Under Scrutiny as Aides Meet for Critical Talks,"Trump aides to meet with Chinese envoy, discuss possible tariffs amid trade deficit concerns"
20180301,Crude Oil Prices Hover Near 1-Week Lows in Cautious Trade,"crude oil, U.S. stockpiles, OPEC, U.S. dollar, Federal Reserve",Crude Oil Prices Dip on U.S. Dollar Strength and Stockpile Surge,Oil Prices Near One-Week Low Amid Rising U.S. Stockpiles and Strong Dollar,Impact of U.S. Dollar Appreciation and Increasing Stockpiles on Crude Oil Prices,"Oil prices pressured by strong U.S. dollar, stockpile rise, and potential rate hikes"
20180301,"Crude Oil Prices Push Lower on Supply Data, Dollar Strength","Crude oil prices, U.S. stockpiles, U.S. dollar, OPEC, Federal Reserve",Rising U.S. Stockpiles and Strong Dollar Send Crude Oil Prices to Multi-Week Lows,U.S. Dollar Surge and Stockpile Increase Pressure Crude Oil Prices,Impact of U.S. Dollar Appreciation and Stockpile Growth on Crude Oil Prices,Crude oil prices hit multi-week lows due to rising U.S. stockpiles and a stronger dollar
20180301,Crude Oil Prices Settle Under $61 as Fears Over Rising US Output Persist,"U.S. crude output, OPEC output, crude oil prices, Energy Information Administration, Venezuela production",OPEC Output Hits 10-Month Low as U.S. Crude Production Soars,Crude Prices Fall Amid Rising U.S. Production and OPEC Cutbacks,Declines in OPEC Production Counterbalanced by Rising U.S. Crude Output,WTI and Brent crude prices fall as rising U.S. production offsets drop in OPEC output.
20180301,Exxon quits some Russian joint ventures citing sanctions,"ExxonMobil, Rosneft, sanctions, Arctic, oil","ExxonMobil Exits Russian Ventures with Rosneft Amid Sanctions, Faces Serious Losses","ExxonMobil Pulls Out of Russian Joint Ventures Due to Sanctions, Rosneft Warns of Impact",ExxonMobil's Withdrawal from Rosneft Joint Ventures Under Western Sanctions: An Analysis,"ExxonMobil to exit joint ventures with Rosneft due to sanctions, faces significant losses"
20180301,Gold Prices at 3-Week Lows on Stronger Dollar,"Gold, U.S. dollar, interest rates, Jerome Powell, Federal Reserve",Gold Prices Hit Three-Week Low as Dollar Strengthens on Fed Comments,US Dollar Strength and Fed Rate Hikes Pressure Gold Prices to Three-Week Low,Impact of Federal Reserve Policy on Gold Prices: Analysis of Recent Trends,Gold prices drop to three-week low as US dollar strengthens on Fed Chair Powell's comments about interest rate hikes.
20180301,Gold Prices Drop to 2-Month Lows After Upbeat U.S. Data,"Gold, prices, U.S. jobless claims, Federal Reserve, dollar",Gold Prices Drop to Two-Month Low Amid Strong U.S. Jobless Claims and Rate Hike Expectations,Gold Prices Hit Two-Month Low Following Strong U.S. Jobless Data,Analysis: Correlation Between U.S. Economic Indicators and Gold Prices,"Gold hits two-month low as U.S. jobless claims drop, fueling rate hike expectations"
20180301,Oil Prices Rise Marginally With U.S. Production Keeping Them Down,"U.S. crude output, OPEC, oil prices, global oversupply, EIA",U.S. Crude Output Keeps Oil Prices Flat Despite OPEC Efforts to Stabilize Market,U.S. Oil Production Keeps Prices Steady While OPEC Cuts Output,Analysis of Oil Price Trends in Relation to U.S. Crude Production and OPEC Output Reductions,"Oil prices remain flat as U.S. output surges, countering OPEC cuts."
20180301,"Oil rises after two-day fall, gains limited by stronger dollar","oil prices, crude inventories, U.S. output, equity markets, OPEC",Oil Prices Edge Higher Amid Rising U.S. Crude Inventories and Volatile Markets,"Oil Prices Rebound After Sharp Decline, Investors Remain Cautious",Crude Prices Fluctuate Following Increased U.S. Inventories and Equity Market Volatility,Oil prices rise slightly despite larger-than-expected U.S. crude inventory build and equity market volatility
20180301,Russia says Syrian rebels killed civilians in eastern Ghouta: agencies,"Syrian rebels, eastern Ghouta, civilians killed, protest, threats","Syrian Rebels Kill Four Civilians During Protest in Eastern Ghouta, Russian Military Reports",Four Civilians Killed in Eastern Ghouta Protest by Syrian Rebels,Syrian Rebel Actions in Eastern Ghouta: Civilian Impact and Security Threats,"Syrian rebels kill four civilians in eastern Ghouta protest, says Russian military"
20180301,Tariff Tantrums: Gold Prices Recover Losses as Safe-Haven Demand Returns,"gold, tariffs, trade war, safe haven, Trump",Gold Rises as Trump Tariffs Spark Trade War Fears,Gold Prices Edge Up Amid Trump Tariffs and Trade War Concerns,Assessing the Impact of U.S. Tariff Policies on Global Gold Prices,"Gold prices hover around breakeven as Trump announces steel and aluminium tariffs, sparking trade war fears"
20180301,"Trump Is Said to Delay Decision on Steel, Aluminum Tariffs","Trump, tariffs, steel, aluminum, China","Trump Delays Tariff Decision on Steel and Aluminum Imports, Sparking Global Trade Tensions",Trump Delays Major Trade Decision Amid Global Retaliation Fears,Presidential Decision on Steel and Aluminum Tariffs Postponed Amid International Trade Deliberations,Trump delays decision on steel and aluminum tariffs as global retaliation concerns rise
20180301,"Trump says U.S. to impose steel, aluminum tariffs next week","tariffs, steel imports, aluminum imports, U.S. industry, President Trump",Trump to Imposes 25% Tariffs on Steel Imports to Rebuild U.S. Industry,Trump Announces New Tariffs to Boost U.S. Steel and Aluminum,Analysis of President Trump's Tariff Policy on Steel and Aluminum Industries,Trump announces 25% steel and 10% aluminum tariffs to revive U.S. industries
20180301,"Trump to impose steep tariffs on steel, aluminum, stoking trade war talk","tariffs, steel, aluminum, retaliation, Wall Street","Trump Announces Tariffs on Steel and Aluminum, Wall Street Reacts",Trump's Steel and Aluminum Tariffs Spark Global Trade Concerns,Implications of Tariffs on Steel and Aluminum: A Comprehensive Analysis,"Trump unveils tariffs on imported steel, aluminum, sparking global trade retaliation concerns and market impacts"
20180301,U.S. court preliminarily approves terms of Petrobras class action settlement,"Petrobras, settlement, shareholders, corruption, court",U.S. Court Preliminarily Approves Petrobras' $3 Billion Corruption Settlement with Shareholders,U.S. Judge Approves Petrobras' Massive $3 Billion Settlement Over Corruption Losses,Assessment of Petrobras' $3 Billion Settlement by U.S. Court: Implications for Shareholders,Petrobras agrees to pay $2.95 billion to U.S. shareholders in corruption lawsuit settlement
20180302,"After months without contact, Merkel eyes 'reset' with Trump","Merkel, Trump, transatlantic ties, coalition government, trade war",Merkel Faces Uphill Battle in Repairing Transatlantic Ties with Trump,Merkel Struggles to Mend Frosty Relations with Trump Amid Tensions,Longitudinal Study of Diplomatic Relations Between Merkel and Trump Highlights Strain in Transatlantic Ties,"Merkel seeks to reset relations with Trump, facing challenges in transatlantic ties"
20180302,"Alaska, other oil states fight budget deficits for fiscal year 2019","oil prices, budget shortfalls, private investment, Alaska, fiscal deficits",Alaska's Budget Crisis Deepens as Oil Price Collapse Impacts Private Investment,"Alaska, Oklahoma, and Louisiana Struggle with Ongoing Budget Shortfalls Years After Oil Crash","Economic Impact of Oil Price Decline on State Budget Deficits in Alaska, Oklahoma, and Louisiana","Energy-producing states face ongoing budget shortfalls due to sustained low oil prices, impacting public and private investment."
20180302,"Asia may face steel, aluminum glut with Trump's tariff plan","trade war, tariffs, Southeast Asia, steel, aluminum",Trump's Tariffs on Steel and Aluminum Trigger Trade War and Impact Southeast Asia,Global Exporters Eye Southeast Asia After Trump's Steel and Aluminum Tariffs,Analyzing the Impact of US Tariffs on Steel and Aluminum Imports on Southeast Asian Markets,Trump's tariffs on steel and aluminum may lead to excess supply and lower prices in Southeast Asia as exporters seek new buyers.
20180302,"At U.N., China delays U.S. bid to blacklist ships, companies over North Korea","China, U.N. Security Council, North Korea, sanctions, maritime smuggling",China Delays U.S. Request to Blacklist Ships for Violating North Korea Sanctions,China Halts U.S. Efforts to Penalize North Korean Sanctions Violators,China Overrides U.S. Proposal to Blacklist North Korean Ships in U.N. Security Council,China delays U.S. request to blacklist 33 ships and 27 companies for North Korea sanctions violations
20180302,"Canada's First Nations seek bigger stakes, profits from oil sector","First Nations, oil projects, energy investments, aboriginal groups, ownership stakes",First Nations Leverage Ownership Stakes to Transform Canada's Oil Industry,First Nations Secure Crucial Investments and Ownership in Oil Projects,Indigenous Groups in Canada Increase Financial Influence in Oil Sector,Canada's First Nations boost stakes in oil and gas projects for greater returns and economic development
20180302,Crude Oil Prices Remain Lower in Cautious Trade,"crude oil, U.S. production, protectionist policies, oil prices, market concerns",Crude Oil Prices Slide Amid U.S. Production and Protectionist Policies Concerns,Crude Oil Prices Hover Near Multi-Week Lows on U.S. Output Rise,Downward Pressure on Oil Prices Due to Rising U.S. Production and Inventory Levels,Crude oil prices fall on U.S. output increase and potential trade war fears
20180302,Crude Oil Prices Snap 2-Week Winning Streak as Oil Rigs Near 3-Year Highs,"Crude oil, U.S. production, oil rigs, bearish sentiment, EIA data",Crude Oil Prices Rise Amid U.S. Production and Bearish Market Fears,Crude Oil Enjoys Temporary Lift Despite Persistent U.S. Output Concerns,Analysis: Rising U.S. Oil Production and Inventories Curb Crude Price Gains,Crude oil prices rise despite persistent fears over increasing U.S. production and inventories
20180302,"Crude Oil Prices Still Under Pressure, Near Multi-Week Lows","crude oil, U.S. production, protectionist policies, gasoline inventories, OPEC",Crude Oil Prices Slide Amid U.S. Production Concerns and Rising Gasoline Inventories,U.S. Crude Oil Prices Drop as Production and Gasoline Supplies Climb,Impact of U.S. Production Levels and Protectionist Policies on Crude Oil Prices,"Crude oil prices drop due to rising U.S. production and gasoline inventories, combined with fears over protectionist policies and potential trade wars."
20180302,"EU, Mercosur extend trade talks, Paraguay sees deal soon","Mercosur, European Union, trade agreement, Paraguay, negotiation",Mercosur-EU Trade Agreement Nears Conclusion: Key Issues on Agriculture and Automobiles,Mercosur-EU Trade Talks Expected to Conclude in Weeks Amid Agriculture and Automobile Debates,Assessment of Persistent Mercosur-European Union Trade Negotiations: Key Sectors in Focus,Mercosur and EU trade negotiations near conclusion with key issues on agriculture and automobiles
20180302,Exclusive: Angola offers former dos Santos diamond rights to investors,"Isabel dos Santos, diamond exploration, investment, licenses, João Lourenço",Angola Opens Diamond Exploration Licenses Previously Held by Isabel dos Santos to New Investors,Angola Offers Diamond Exploration Licenses to New Investors,Angolan Government Reallocates Expired Diamond Exploration Licenses to International Investors,Angola permits new investors for expired diamond licenses held by Isabel dos Santos
20180302,Exclusive: EU may target $3.5 billion of U.S. imports for trade retaliation - sources,"EU, tariffs, steel, aluminum, imports",EU Weighs 25% Tariffs on $3.5 Billion U.S. Imports Amid Steel-Aluminum Dispute,EU Threatens to Retaliate with $3.5 Billion Tariffs on U.S. Imports,Potential Impact of U.S. Steel and Aluminum Tariffs on EU-U.S. Trade Relations,EU considers 25% tariffs on $3.5 billion of U.S. imports if U.S. imposes steel and aluminum duties
20180302,Gazprom seeks to halt Ukraine gas contracts as dispute escalates,"Gazprom, Ukraine, gas contracts, EU, court ruling",Gazprom's Suspension of Ukraine Gas Contracts Threatens EU Supply Amid Cold Spell,Gazprom Pulls Plug on Ukraine Gas Contracts After Court Loss,Terminated Gas Contracts Between Gazprom and Ukraine: Implications for EU Energy Security,"Gazprom halts gas contracts with Ukraine over court ruling, risking EU supply amid cold weather"
20180302,Gold Gains Amid Trade War Fears,"Gold, tariffs, Federal Reserve, rate hikes, Wall Street",Gold Prices Surge Amid Trade War Fears and Fed Uncertainty,Gold Gains as Trade War Tensions Rise,Market Impacts of Tariffs and Federal Reserve Statements on Gold Prices,"Gold prices rise as Trump announces tariffs on steel and aluminum, Fed downplays further rate hikes, and Wall Street reacts with a sell-off."
20180302,Gold Prices Head For Second-Straight Weekly Loss Despite Sharp Upswing,"gold, dollar, tariffs, trade war, safe-haven",Gold Prices Surge as Dollar Slumps Amid Trade War Fears,Gold Prices Surge Amid Dollar Decline and Trade Tensions,Impact of Proposed Tariffs on Gold Prices and Safe-Haven Demand,Gold prices rise sharply as dollar falls and trade war fears grow
20180302,Gold Prices Rebound as Risk Aversion Resurfaces,"gold, tariffs, U.S. economy, interest rates, dollar",Gold Prices Surge Amid U.S. Tariffs and Trade War Fears,Investors Flock to Gold as Trump Imposes Tariffs on Steel and Aluminum,Economic Impacts of U.S. Tariffs on Steel and Aluminum Imports Drive Gold Prices Higher,"Gold prices rebound as Trump announces steel and aluminum tariffs, sparking trade war concerns"
20180302,Gold Prices Remain Supported in Risk-Off Trade,"Gold, tariffs, steel, safe-haven, dollar",Gold Prices Climb as U.S. Tariffs Spark Safe-Haven Demand,Gold Prices Rise Amid U.S. Tariffs on Steel and Aluminum,U.S. Tariffs on Steel and Aluminum: Implications for Gold Prices,Gold prices rise on concerns over U.S. tariffs and weaker dollar
20180302,How Shell hid a Whale before placing Mexican oil bet,"Shell, Whale, Mexico, exploration, reserves",Shell's Whale Discovery Spurs Bold $343M Bid for Mexico's Oil Blocks,Shell's Strategic Move: Leveraging Whale Discovery to Secure Mexican Oil Blocks,Royal Dutch Shell's High-Stakes Investment in Mexico's Offshore Oil Blocks: An Analysis,Shell leveraged Whale well data to outbid competitors for Mexican oil blocks' auction
20180302,"Merkel, Trump call for Syrian ceasefire to be implemented","Trump, Merkel, Syria, ceasefire, U.N.",Trump and Merkel Urge Immediate Syria Ceasefire in Call for Peace,Trump and Merkel Discuss Urgent Need for Action in Syria,US-Germany Urge Immediate Implementation of UNSC Resolution 2401,Trump and Merkel agree on immediate Syrian ceasefire and express concerns over Russian arms developments
20180302,"Oil set for weekly drop as stock markets, U.S. inventories weigh","Oil prices, trade war, U.S. tariffs, crude stocks, global markets",Oil Prices Dip as Trade War Fears Grow After U.S. Tariffs Announcement,"Oil Prices Drop Amid Trade War Fears, U.S. Stocks Rise",Implications of U.S. Tariffs on Oil Prices and Global Trade Dynamics,Oil prices face first weekly drop in three weeks after U.S. tariffs spark trade war fears
20180303,German state minister says diesel bans unlikely before 2020,"diesel bans, North-Rhine Westphalia, pollution reduction, federal court ruling, nitrogen oxide",Federal Court Ruling on Diesel Bans May Be Avoided with New Pollution Reduction Plans,German Cities May Dodge Diesel Bans with New Anti-Pollution Measures,The Implications of Diesel Ban Rulings on Urban Pollution Controls in Germany,German Transport Minister Suggests Diesel Bans May Be Avoided by 2020 due to New Pollution Plans
20180303,Russia tells EU gas supplies via Ukraine under no immediate threat,"Russia, Gazprom, Ukraine, natural gas, Europe",Russia's Gazprom Ensures European Gas Supply Amid Ukraine Contract Termination,Gazprom Moves to Terminate Ukraine Contracts Amid $2.5 Billion Arbitration Ruling,Implications of Gazprom's Contract Termination with Ukraine on European Gas Transit,Russia assures no immediate threat to European gas supplies despite Gazprom's Ukraine contract termination
20180304,"As winter curbs end, China's aluminum smelters face new reckoning","pollution, aluminum, smelters, capacity, prices",China's Aluminum Market Faces Pressure as State-Owned Smelters Expand,Chinese aluminum producers may not restart smelters after winter pollution curbs,Impact of New Capacity on China's Aluminum Market and Global Prices,"New state-run aluminum capacity threatens China's private producers, keeping market weak"
20180304,Crude Oil Prices - Weekly Outlook: March 5 - 9,"U.S. production, OPEC efforts, crude futures, trade war, shale oil",Oil Prices Climb Despite U.S. Production Jump and Trade War Concerns,Trade War Fears and Rising U.S. Production Weigh on Oil Prices,Analyzing Fluctuations in Oil Prices Amid Rising U.S. Production and OPEC Interventions,Oil prices rise but still face weekly loss due to increased U.S. production and global trade concerns
20180304,Gold / Silver / Copper Prices - Weekly Outlook: March 5 - 9,"Gold, tariffs, dollar, interest rates, China",Gold Prices Surge as Dollar Weakens Amid Trade War Fears,"Gold, Dollar, and Tariffs: How Precious Metals React to Market Jitters",Analysis of Gold Price Movements in the Context of U.S. Trade Policies,Gold prices rise as weaker dollar boosts demand amid trade war concerns
20180304,Gold Prices Gain As Dollar Continues To Fall After Trump’s Tariff Plan,"Gold, tariffs, dollar, equities, Federal Reserve",Gold Gains as Trump’s Tariffs on Steel and Aluminum Shake Markets,"Trump’s Tariffs Cause Dollar to Slide, Boosting Gold Prices",Impact of Tariff Policies and Market Reactions on Gold and Dollar,"Gold prices rise on Trump’s tariff announcement, dollar slides amid equity sell-off"
20180304,Oil Prices Rise Ahead Of World’s Largest Energy Industry Conference,"oil prices, OPEC, U.S. shale, CERAWeek, crude futures",Oil Prices Rise as OPEC and U.S. Shale Firms Discuss Global Supply Strategies,Oil Prices Increase Amid Talks Between OPEC and U.S. Shale Producers,CERAWeek Conference Commences Amidst Rising Oil Prices and Ongoing Supply Discussions,Oil prices rise as OPEC and U.S. shale firms meet at CERAWeek to address global oversupply
20180305,Crude Oil Prices Higher on Hopes for New Output Cuts,"crude oil prices, output cuts, OPEC meeting, U.S. shale, global oil market",Crude Oil Prices Rise on Hopes of Output Cuts Ahead of OPEC and U.S. Shale Meeting,Crude Oil Prices Climb Amid Optimism for Production Cuts and CERAWeek Conference,Impact of U.S. Shale Production and OPEC Strategies on Global Oil Prices Examined,Hopes of output cuts boost crude oil prices before OPEC and U.S. shale meeting
20180305,Crude Oil Prices Settle Higher as Cushing Supplies Fall,"crude oil, stockpiles, storage hub, economic growth, backwardation",Crude Oil Prices Spike as Stockpiles at Cushing Storage Hub Decline,Crude Oil Prices Surge with Decreasing Cushing Stockpiles and Economic Growth,Analyzing the Impact of Cushing Stockpile Declines on Crude Oil Prices in the Context of U.S. Economic Growth,Crude oil prices rise due to declining stockpiles and robust economic growth
20180305,Crude Oil Prices Trim Gains on IEA Report,"U.S. output, OPEC meeting, oil prices, crude production, energy conference",OPEC Meeting Hopes Amid Rising U.S. Output Trim Oil Price Gains,"Crude Surges as U.S. Output Rises, OPEC Meeting Eyed ",Impact of Rising U.S. Crude Output on Global Oil Markets Forecasted,Oil prices edge higher amid U.S. output rise and anticipation of OPEC meeting
20180305,Exclusive: Chevron in talks to sell stake in Canada LNG project - sources,"Chevron, LNG, Kitimat, Petronas, Canada",Chevron Explores Selling Stake in Canadian Kitimat LNG Project to Petronas or Pension Funds,Chevron Weighs Minority Stake Sale in Kitimat LNG Project Amid Increased Demand,Exploring Stake Sale in Canadian Kitimat LNG: Chevron's Strategic Considerations,"Chevron considers selling minority stake in Canadian LNG project Kitimat, engaging Petronas and pension funds to manage costs and market entry."
20180305,"Gold Prices Hold Steady, Remain Supported","gold, trade war, political uncertainty, U.S. tariffs, dollar index",Gold Steady Near Highs Amid Trade War Fears and Political Uncertainty,Gold Prices Level as Markets React to U.S. Tariffs and European Politics,Gold Prices Remain Steady in Response to U.S. Tariffs and European Political Developments,"Gold holds near highs at $1,324.1 as trade war fears and European political shifts support safe-haven assets"
20180305,Gold Prices Remain Supported in Risk-Off Trade,"trade war, political uncertainty, gold prices, U.S. dollar, tariffs",Gold Prices Climb Amid Trade War Fears and Political Uncertainty,Gold Prices Soar as Safe-Haven Demand Rises,Impact of U.S. Tariff Policies on Gold Prices Amid European Political Uncertainty,Gold prices rise due to trade war fears and European political uncertainty
20180305,Gold Prices Turn Negative as Easing Fears Over Trade War Lift Dollar,"gold, tariffs, NAFTA, trade war, dollar",Gold Prices Decline as Trump Signals NAFTA Tariffs Adjustment,Gold Prices Fall Amid Easing Trade War Fears and Stronger Dollar,Gold Prices Respond Negatively to Potential NAFTA Revisions and Dollar Strength,"Gold prices dip as Trump hints at conditional tariff lift, dollar strengthens, trade war fears ease"
20180305,How unstable is Libya's oil production?,"Libya, oilfields, shutdowns, production, security",Libya's Oil Production Faces Fresh Disruptions Amidst Security Issues,Libyan Oilfields Shutdowns Highlight Ongoing Instability Risks,Analysis of Recent Disruptions in Libyan Oil Production and Security Concerns,"Libya's major oilfields suffer shutdowns, casting doubt on production recovery"
20180305,IEA sees U.S. oil output surge stealing OPEC share in next five years,"shale oil, U.S. output, OPEC, global demand, investment","U.S. Shale Oil Surge Threatens OPEC Market Share, Says IEA",U.S. Set to Dominate Global Oil Markets with Record Shale Production,Implications of Rising U.S. Shale Output on OPEC and Global Oil Demand,"U.S. shale oil output to surge, challenging OPEC's market share and driving toward energy self-sufficiency"
20180305,Japan aluminum industry wants U.S. to scrap plan on tariffs,"aluminum, tariffs, Japan, trade war, Trump",Japan’s Aluminum Industry Urges Trump to Scrap Tariff Plan to Avert Trade War,Japan's aluminum industry fears U.S. tariffs will increase market volatility,Impact of U.S. Aluminum Tariffs on Japanese Exports and Global Trade Dynamics,"Japan's aluminum industry opposes U.S. tariffs, warns of volatility and trade war risk"
20180305,Oil prices climb ahead of OPEC meeting with U.S. shale firms,"Oil prices, OPEC meeting, U.S. shale, global oil glut, Brent crude",OPEC meeting with U.S. shale firms aims to tackle global oil glut,U.S. shale and OPEC set to discuss strategies to address global oil oversupply,OPEC and U.S. shale producers convene at CERAWeek to deliberate on global oil market dynamics,Oil prices rise as OPEC and U.S. shale firms prepare for crucial talks on global supply
20180305,Oil Prices Rise on Bullish Comments from OPEC,"Oil prices, OPEC, shale oil, production cuts, global demand",OPEC's Slow Output Growth Boosts Oil Prices Amid US Shale Surge,OPEC's Future Output Plans Propel Oil Prices; US Shale Keeps Rising,OPEC Production Cuts and Shale Oil Expansion Influence Market Dynamics,Oil prices rise in Asia as OPEC slows output growth and US shale increases
20180305,Venezuelan economy tanked 13.2 percent in 2017: opposition,"recession, Venezuela, economy, inflation, opposition",Venezuela's Economy Shrinks 13.2% Amid Inflation and Recession: Opposition Report,Venezuela Faces Fourth Year of Crippling Recession with 13.2% Economic Contraction in 2017,Economic Contraction and Inflation in Venezuela: Opposition-Cited Data Highlights 13.2% GDP Drop in 2017,"Venezuela's economy contracted 13.2% in 2017, marking a fourth consecutive year of recession amid inflation and shortages."
20180306,Aramco IPO venue in the balance as Saudi prince embarks on trip,"Saudi Aramco, IPO, Crown Prince Mohammed, London, New York",Saudi Crown Prince's U.S. and U.K. Visit Could Influence Aramco IPO,Saudi Crown Prince's Strategic Tour May Determine Aramco's IPO Venue,Evaluating International Listing Options for Saudi Aramco Amid Complexities,"Saudi Crown Prince's trips to the U.K. and U.S. may influence Aramco IPO listing location, with Hong Kong emerging as a potential compromise."
20180306,"Chevron sees 2018 production up 4-7 percent, plans on buybacks","Chevron, Production, Share Buybacks, Margins, Oil Prices",Chevron Boosts Production and Resumes Share Buybacks as Margins Improve,Chevron aims for significant production growth and strategic buybacks,Chevron Announces Production Increase and Return to Share Buybacks Amid Stabilizing Oil Prices,Chevron to raise production and resume share buybacks amid stabilized oil prices and improved margins
20180306,Crude Oil Prices Rebound on Upbeat Outlook,"oil prices, global demand, U.S. supply data, OPEC, production cuts","Oil Prices Rebound as Global Demand Outpaces Production, Traders Await U.S. Supply Data",Oil Prices Reach March Highs Amid Rising Global Demand & Anticipated U.S. Supply Data,Global Oil Demand Growth and Production Cuts Influence Market Dynamics,Crude oil prices rebound as global demand outpaces production and traders wait for U.S. supply data
